ad_id,spend,impressions,clicks,installs,trials,adj_trials,init_purch,trial_converts,campaign_name,ad_name,format,category,concept,creator_name,first_date,last_date,active_days,bucket,clean_name,c1,ipm,tpi,cpft,ctr,meta_paid_obs,ssot_trials,ssot_paid,ssot_ltv,af_installs,af_trials,af_trials_annual_reg,af_trials_annual_plus,af_trials_monthly,sp,phase,p1_point,p2_point,ltv_cac,signups,days,cpi,cps,cpm,ipc,signup_rate,spm,tpi_ssot,spend_per_day,vel_ratio
120248334931480167,23.56,23555,85,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!problemsolution_c5!ongoing_c6!na_c7!painpoint_c8!comic-blankmind-1080x1080,,,,,2026-06-29,2026-07-16,16.0,Testing,generic – na – painpoint,static_c2,0.0,0.0,,0.0036085756739545,0.0,1.0,0.42,42.2,4.0,3.0,3.0,0.0,0.0,0.5706079273702692,Pause,False,False,0.0,0.0,16,,,1.0002122691572914,0.0,,0.0,,1.4725,0.036325063060062786
120248334932420167,34.68,34284,138,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!problemsolution_c5!ongoing_c6!na_c7!painpoint_c8!comic-engmeeting-299-1080x1080,,,,,2026-06-29,2026-07-06,8.0,Testing,generic – na – painpoint,static_c2,0.0,0.0,,0.004025201260063,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.6176947864345795,Pause,False,False,0.0,0.0,8,,,1.0115505775288764,0.0,,0.0,,4.335,0.1069399988898962
120248334933310167,30.35,46130,133,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!problemsolution_c5!ongoing_c6!na_c7!painpoint_c8!comic-realtutor-299-1080x1080,,,,,2026-06-29,2026-07-06,8.0,Testing,generic – na – painpoint,static_c2,0.0,0.0,,0.0028831562974203,0.0,1.0,0.41,41.6,8.0,2.0,2.0,0.0,0.0,0.7073272774363948,Pause,False,False,0.0,0.0,8,,,0.6579232603511815,0.0,,0.0,,3.79375,0.09358791713691898
120248334960360167,187.43,76008,441,3,2,4.779999999999999,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!ongoing_c6!swm-claire_c7!usertestimonials_c8!afterworklearnformyself,,,,,2026-06-29,2026-06-30,2.0,Testing,ugc – swm-claire – usertestimonials,ugc_c2,0.039469529523208,0.0263130196821387,93.715,0.0058020208399115,0.0,2.0,0.83,86.1,18.0,4.0,4.0,0.0,0.0,1.6193359698474477,Mid-Tier,False,False,0.45,2.0,2,62.47666666666667,93.715,2.46592463951163,0.006802721088435374,0.6666666666666666,0.02631301968213872,0.6666666666666666,93.715,2.3118528249057957
120248334979440167,1437.92,355933,2552,82,21,41.59,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!problemsolution_c5!ongoing_c6!drama_engbook_c7!testimonial_c8!input_output_short,,,,,2026-06-29,2026-07-06,8.0,Testing,influencer –  – testimonial,na_c2,0.2303804367675939,0.0589998679526764,68.47238095238096,0.0071698887150109,0.0,43.0,17.81,1806.2,224.0,59.0,49.0,4.0,2.0,3.312787653344816,Phase 1 Winner,True,False,1.021,41.0,8,17.53560975609756,35.07121951219512,4.039861434595837,0.03213166144200627,0.5,0.11519021838379695,0.524390243902439,179.74,4.434001245783148
120248334982400167,1313.8200000000002,339827,6691,92,23,53.23,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!valueprop_c5!ongoing_c6!swm-jenny_c7!scenario_c8!salarynegotiation,,,,,2026-06-29,2026-06-30,2.0,Testing,ugc – swm-jenny – scenario,ugc_c2,0.2707259870463501,0.0676814967615875,57.12260869565218,0.0196894302100774,0.0,37.0,15.38,1583.6,218.0,63.0,50.0,5.0,2.0,2.493313504629591,Phase 1 Winner,True,False,0.986,59.0,2,14.280652173913046,22.268135593220343,3.8661436554482136,0.013749813181886115,0.6413043478260869,0.1736177525623332,0.40217391304347827,656.9100000000001,16.205295195100746
120248335034210167,132.29,50662,484,1,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!problemsolution_c5!ongoing_c6!drama_engbook_c7!testimonial_c8!why_using_speak_0625,,,,,2026-06-29,2026-07-09,11.0,Testing,influencer –  – testimonial,na_c2,0.0197386601397497,0.0,,0.0095535115076388,0.0,1.0,0.42,43.4,14.0,2.0,0.0,2.0,0.0,0.6750104892424859,Pause,False,False,0.0,0.0,11,132.29,,2.6112273498874896,0.002066115702479339,0.0,0.0,1.0,12.026363636363635,0.29667804242727
120248341533720167,149.98000000000002,99030,399,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!outcome_c8!1yeartimeline-career-mnc-10mins-1080x1350,,,,,2026-06-30,2026-07-17,15.0,Testing,generic – na – outcome,static_c2,0.0,0.0,,0.0040290820963344,0.0,2.0,0.82,82.7,10.0,4.0,4.0,0.0,0.0,0.4282909086755498,Pause,False,False,0.563,0.0,15,,,1.5144905584166415,0.0,,0.0,,9.998666666666669,0.24665684019233583
120248341545680167,56.99,58156,200,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!valueprop_c8!appnotice-career-1200x628,,,,,2026-06-30,2026-07-18,16.0,Testing,generic – na – valueprop,static_c2,0.0,0.0,,0.0034390260678175,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.4564233251202318,Pause,False,False,0.0,0.0,16,,,0.9799504780246234,0.0,,0.0,,3.561875,0.08786779897253727
120248341547190167,110.88,75822,384,3,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!outcome_c8!3750sentences-1200x628,,,,,2026-06-30,2026-07-18,17.0,Testing,generic – na – outcome,static_c2,0.0395663527736013,0.0,,0.0050644931550209,0.0,2.0,0.81,82.2,18.0,4.0,4.0,0.0,0.0,0.4455813291047198,Pause,False,False,0.769,2.0,17,36.96,55.44,1.4623723985123052,0.0078125,0.6666666666666666,0.02637756851573422,0.6666666666666666,6.522352941176471,0.1608997500089788
120248341548470167,36.26,23037,137,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!valueprop_c8!compareboba-1200x628,,,,,2026-07-01,2026-07-11,8.0,Testing,generic – na – valueprop,static_c2,0.0,0.0,,0.0059469548986413,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.5593388728791175,Pause,False,False,0.0,0.0,8,,,1.5739896687936796,0.0,,0.0,,4.5325,0.11181212109998952
120248341561120167,487.97,194727,1081,23,7,14.4,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!motion_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!outcome_c8!3750sentences-1080x1920,,,,,2026-06-30,2026-07-19,20.0,Testing,generic – na – outcome,motion_c2,0.1181140776574383,0.0359477627653073,69.71000000000001,0.0055513616498996,0.0,11.0,4.44,449.5,68.0,22.0,15.0,3.0,4.0,2.572253993793717,Phase 1 Winner,True,False,0.826,11.0,20,21.21608695652174,44.3609090909091,2.505918542369574,0.02127659574468085,0.4782608695652174,0.05648934148834009,0.4782608695652174,24.398500000000002,0.6018859430023374
120248341577480167,942.27,277290,2309,36,18,34.37,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!video_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!credibility_c8!connor-keyskillsintheaiera-2cut,,,,,2026-06-30,2026-07-06,7.0,Testing,generic – na,video_c2,0.1298279779292437,0.0649139889646218,52.34833333333333,0.0083270222510728,0.0,17.0,6.99,707.4,84.0,30.0,10.0,14.0,4.0,2.7951245000307545,Phase 2 Winner,True,True,0.778,24.0,7,26.174166666666665,39.26125,3.3981391323163477,0.015591165006496318,0.6666666666666666,0.08655198528616251,0.4722222222222222,134.60999999999999,3.320690484560306
120248489704700167,3975.57,855525,15023,208,61,99.14,4,2.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!ugc_c2!video_c3!ugc_c4!valueprop_c5!ongoing_c6!swm-jenny_c7!scenario_c8!salarynegotiation_winning,,,,,2026-06-30,2026-07-07,8.0,Winning,ugc – swm-jenny – scenario,ugc_c2,0.2431255661728178,0.071301247771836,65.17327868852459,0.0175599777914146,6.0,98.0,40.53,4103.6,452.0,112.0,80.0,15.0,11.0,2.793937479850682,Phase 1 Winner,True,False,0.982,109.0,8,19.11331730769231,36.47311926605505,4.646936091873411,0.013845436996605206,0.5240384615384616,0.12740714765787092,0.47115384615384615,496.94625,10.08354277504667
120248526868210167,3158.94,713599,12770,169,49,78.51,3,1.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!ugc_c2!video_c3!ugc_c4!valueprop_c5!ongoing_c6!swm-jenny_c7!scenario_c8!salarynegotiation_winning_ccp-control,,,,,2026-07-01,2026-07-04,4.0,Winning,ugc – swm-jenny – scenario,ugc_c2,0.2368276861374525,0.0686660155073087,64.46816326530612,0.0178952044495578,4.0,97.0,39.68,4017.5,354.0,97.0,71.0,18.0,8.0,2.7350738188864248,Phase 1 Winner,True,False,1.168,87.0,4,18.691952662721892,36.30965517241379,4.426771898503221,0.013234142521534847,0.514792899408284,0.12191721120685427,0.5739644970414202,789.735,16.024523081623983
120248530261670167,668.82,132304,2750,67,14,28.69,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!brianptseng_c7!product_c8!og-video,,,,,2026-07-01,2026-07-03,3.0,Testing,influencer – brianptseng – product,na_c2,0.5064094811948241,0.1058169065183214,47.77285714285715,0.0207854637803845,0.0,18.0,7.36,745.4,124.0,34.0,24.0,6.0,4.0,3.220084186590388,Phase 2 Winner,True,True,0.992,36.0,3,9.982388059701494,18.578333333333333,5.05517595839884,0.024363636363636365,0.5373134328358209,0.27210061676139796,0.26865671641791045,222.94000000000003,5.499700888699761
120248612012470167,7804.69,1110140,19560,522,121,212.58,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!brianptseng_c7!product_c8!og-video_scaling,,,,,2026-07-03,2026-08-02,31.0,Scaling,influencer – brianptseng – product,na_c2,0.4702109643828706,0.1089952618588646,64.50157024793388,0.0176193993550363,0.0,114.0,45.71,4629.1,866.0,186.0,146.0,20.0,12.0,3.047126534384584,Phase 1 Winner,True,False,0.425,290.0,31,14.951513409961684,26.912724137931033,7.030365539481506,0.026687116564417177,0.5555555555555556,0.26122831354603926,0.21839080459770116,251.76419354838708,0.8774808817620827
120248612089090167,9847.74,2633171,37870,411,110,185.62,5,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!ugc_c2!video_c3!ugc_c4!valueprop_c5!ongoing_c6!swm-jenny_c7!scenario_c8!salarynegotiation_scaling,,,,,2026-07-03,2026-08-09,22.0,Scaling,ugc – swm-jenny – scenario,ugc_c2,0.156085571351044,0.0417747271255835,89.52490909090909,0.0143818992385986,5.0,167.0,65.44,6663.4,1098.0,266.0,181.0,49.0,26.0,2.6653832007751395,Phase 1 Winner,True,False,0.576,258.0,22,23.96043795620438,38.16953488372093,3.7398786482154027,0.010852917876947452,0.6277372262773723,0.09798072362182327,0.40632603406326034,447.62454545454545,1.5601185192695657
120248612147470167,162.16,45972,604,4,3,6.069999999999999,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!bigeartv_c7!product_c8!og-reel,,,,,2026-07-03,2026-07-05,3.0,Testing,influencer – bigeartv – product,na_c2,0.0870094840337596,0.0652571130253197,54.053333333333335,0.0131384320890977,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.4897183376340264,Pause,False,False,0.0,2.0,3,40.54,81.08,3.5273644827286175,0.006622516556291391,0.5,0.043504742016879844,0.0,54.053333333333335,1.333440232217268
120248612260260167,157.56,52091,662,9,3,5.550000000000001,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!bigeartv_c7!product_c8!og-video,,,,,2026-07-03,2026-07-07,5.0,Testing,influencer – bigeartv – product,na_c2,0.1727745675836516,0.0575915225278838,52.52,0.0127085293044863,0.0,3.0,1.24,125.7,16.0,6.0,6.0,0.0,0.0,3.558885528710072,Pause,False,False,0.602,5.0,5,17.506666666666668,31.512,3.0247067631644624,0.013595166163141994,0.5555555555555556,0.09598587087980649,0.3333333333333333,31.512,0.7773686839719515
120248686842540167,1851.85,502152,4254,62,13,22.05,3,1.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!video_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!credibility_c8!connor-keyskillsintheaiera-2cut_winning,,,,,2026-07-06,2026-07-19,14.0,Winning,generic – na,video_c2,0.123468591183546,0.0258885755707435,142.45,0.0084715384983033,4.0,25.0,10.05,1017.5,164.0,32.0,24.0,6.0,2.0,1.3229456855869557,Pause,False,False,0.611,31.0,14,29.868548387096773,59.737096774193546,3.6878275900524145,0.01457451810061119,0.5,0.061734295591773014,0.4032258064516129,132.275,2.6839937328620516
120248715194060167,817.61,264704,2277,19,5,8.99,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!video_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!credibility_c8!connor-keyskillsintheaiera-2cut_scaling,,,,,2026-07-06,2026-07-08,3.0,Scaling,generic – na,video_c2,0.0717782882011605,0.0188890232108317,163.522,0.0086020611702127,0.0,7.0,2.87,290.3,44.0,12.0,10.0,2.0,0.0,1.3257215766926882,Pause,False,False,0.329,8.0,3,43.032105263157895,102.20125,3.088770853481625,0.00834431269213878,0.42105263157894735,0.030222437137330756,0.3684210526315789,272.5366666666667,0.9498797712598618
120248715237150167,7091.79,1705941,10630,284,93,166.42000000000002,4,2.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!na_c2!video_c3!influencer_c4!problemsolution_c5!ongoing_c6!drama_engbook_c7!testimonial_c8!input_output_short_scaling,,,,,2026-07-06,2026-08-06,32.0,Scaling,influencer –  – testimonial,na_c2,0.1664770352550293,0.0545153671785835,76.2558064516129,0.0062311650871864,6.0,120.0,48.18,4883.2,765.0,207.0,151.0,14.0,40.0,2.9693023783161605,Phase 1 Winner,True,False,0.589,174.0,32,24.971091549295775,40.757413793103446,4.157113288208678,0.02671683913452493,0.6126760563380281,0.10199649343089826,0.4225352112676056,221.6184375,0.7724130235178188
120248718076390167,348.7,63913,913,14,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!bigeartv_c7!product_c8!og-video_winning,,,,,2026-07-06,2026-08-02,28.0,Winning,influencer – bigeartv – product,na_c2,0.2190477680597061,0.0,,0.0142850437313222,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.8709322522541133,Pause,False,False,0.0,4.0,28,24.907142857142855,87.175,5.455854051601396,0.01533406352683461,0.2857142857142857,0.06258507658848747,0.0,12.453571428571427,0.2526955786508079
120248718399620167,1093.54,261339,9030,132,21,41.21,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!eaglish.fam_c7!product_c8!og-video,,,,,2026-07-06,2026-07-09,4.0,Testing,influencer – eaglish.fam – product,na_c2,0.5050910885860893,0.0803554004568778,52.07333333333333,0.0345528221964574,0.0,30.0,12.3,1245.1,268.0,48.0,40.0,0.0,6.0,3.4819705911611805,Phase 2 Winner,True,True,0.902,58.0,4,8.284393939393938,18.854137931034483,4.184373553124486,0.014617940199335547,0.4393939393939394,0.221933963166615,0.22727272727272727,273.385,6.744127242563846
120248719356730167,697.65,199468,3270,84,20,38.92,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!harryspeaks__c7!product_c8!og-video,,,,,2026-07-07,2026-07-09,3.0,Testing,influencer – harryspeaks – product,na_c2,0.4211201796779433,0.1002667094471293,34.8825,0.0163936069946056,0.0,34.0,14.01,1418.2,162.0,39.0,27.0,6.0,2.0,2.757058581370131,Phase 2 Winner,True,True,1.801,48.0,3,8.305357142857142,14.534374999999999,3.49755349228949,0.025688073394495414,0.5714285714285714,0.24064010267311048,0.40476190476190477,232.54999999999998,5.736769721302275
120248719873780167,163.88,118078,1009,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!testimonial_c5!ongoing_c6!na_c7!testimonial_c8!instagramstory-native-,,,,,2026-07-06,2026-07-14,9.0,Testing,generic – na – testimonial,static_c2,0.0,0.0,,0.0085451989362963,0.0,1.0,0.41,41.7,18.0,2.0,2.0,0.0,0.0,0.5694944975947418,Pause,False,False,0.0,0.0,9,,,1.3878961364521758,0.0,,0.0,,18.20888888888889,0.44919459228697145
120248719893710167,397.06,125077,822,5,2,3.94,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!generic_c4!senario_c5!ongoing_c6!na_c7!us-winning_c8!start-tomorrow,,,,,2026-07-06,2026-07-12,7.0,Testing,generic – na – us-winning,na_c2,0.0399753751688959,0.0159901500675583,198.53,0.0065719516777664,0.0,5.0,2.04,206.7,36.0,10.0,6.0,0.0,2.0,1.0308706062830204,Pause,False,False,0.446,4.0,7,79.412,99.265,3.174524492912366,0.006082725060827251,0.8,0.03198030013511677,1.0,56.722857142857144,1.3992946435729836
120248719912650167,1040.91,374169,3494,29,10,18.87,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!ongoing_c6!mip-asianleadership_c7!usertestimonials_c8!fromsilenttospeakingup,,,,,2026-07-07,2026-07-12,6.0,Testing,ugc – mip-asianleadership – usertestimonials,ugc_c2,0.0775050846008087,0.0267258912416581,104.091,0.0093380263998353,0.0,13.0,5.24,530.5,116.0,26.0,22.0,2.0,2.0,1.643500037998067,Mid-Tier,False,False,0.452,17.0,6,35.89344827586207,61.230000000000004,2.781924745235442,0.008299942759015456,0.5862068965517241,0.045434015110818904,0.4482758620689655,173.485,4.27969681831918
120248720012760167,317.38,204017,1770,12,1,1.97,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!testimonial_c5!ongoing_c6!na_c7!testimonial_c8!instagramstory-introvert-,,,,,2026-07-07,2026-07-13,7.0,Testing,generic – na – testimonial,static_c2,0.058818627859443,0.0049015523216202,317.38,0.0086757476092678,0.0,8.0,3.27,331.3,52.0,17.0,12.0,2.0,0.0,0.8920039580915998,Pause,False,False,0.92,5.0,7,26.448333333333334,63.476,1.5556546758358372,0.006779661016949152,0.4166666666666667,0.024507761608101288,0.6666666666666666,45.339999999999996,1.11849124559813
120248720435220167,268.15,108054,1334,1,1,1.98,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!image_c3!ugc_c4!senario_c5!ongoing_c6!miso.speaks_c7!interview_c8!interview-tips-carousel,,,,,2026-07-06,2026-07-11,6.0,Testing,ugc – miso.speaks – interview,na_c2,0.0092546319432876,0.0092546319432876,268.15,0.0123456790123456,0.0,4.0,1.6,162.5,26.0,8.0,6.0,0.0,2.0,0.8181028150219599,Pause,False,False,0.431,0.0,6,268.15,,2.481629555592574,0.0007496251874062968,0.0,0.0,4.0,44.69166666666666,1.102497527963309
120248789397960167,43484.13,7571144,133476,2799,659,1020.98,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!harryspeaks__c7!product_c8!og-video_scaling,,,,,2026-07-08,2026-09-15,47.0,Scaling,influencer – harryspeaks – product,na_c2,0.3696931401648152,0.0870410072771036,65.98502276176023,0.0176295682660374,0.0,735.0,278.87,28508.6,5154.0,1156.0,869.0,173.0,54.0,2.5446162254050297,Phase 1 Winner,True,False,0.213,1605.0,47,15.535594855305465,27.092915887850467,5.743402846386226,0.02097006203362402,0.5734190782422294,0.21198909966578366,0.26259378349410506,925.1942553191489,3.2246057690591767
120248790253970167,10853.99,2110493,42334,956,192,314.53,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!eaglish.fam_c7!product_c8!og-video_c9!app-cpr,,,,,2026-07-08,2026-09-15,37.0,Winning,influencer – eaglish.fam – product,na_c2,0.4529747314963849,0.0909740046519936,56.53119791666666,0.0200588203798828,0.0,225.0,85.95,8782.8,1958.0,339.0,285.0,36.0,8.0,2.962635377207312,Phase 1 Winner,True,False,0.49,462.0,37,11.353546025104603,23.493484848484847,5.142869462253605,0.022582321538243494,0.48326359832635984,0.21890619869385966,0.23535564853556484,293.3510810810811,5.9523905738040375
120248822296120167,5251.9800000000005,1005778,20895,409,93,159.63,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!eaglish.fam_c7!product_c8!og-video_scaling,,,,,2026-07-09,2026-08-05,28.0,Scaling,influencer – eaglish.fam – product,na_c2,0.4066503741382293,0.0924657329947563,56.472903225806455,0.0207749622680154,0.0,91.0,35.68,3614.7,787.0,168.0,138.0,12.0,12.0,2.9802514846739254,Phase 1 Winner,True,False,0.518,249.0,28,12.841026894865527,21.092289156626506,5.221808391116132,0.01957406078009093,0.60880195599022,0.2475695431795088,0.22249388753056235,187.5707142857143,0.6537455284821486
120248898262300167,3.57,2310,12,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!valueprop_c8!billboard-canspeak-1200x628,,,,,2026-07-12,2026-07-16,5.0,Testing,generic – na – valueprop,static_c2,0.0,0.0,,0.0051948051948051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5930733515568692,Pause,False,False,0.0,0.0,5,,,1.5454545454545454,0.0,,0.0,,0.714,0.017613646875982904
120248898263350167,288.0,122085,865,2,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!valueprop_c8!billboard-fromspeak-1200x628,,,,,2026-07-12,2026-07-17,6.0,Testing,generic – na – valueprop,static_c2,0.016382028914281,0.0,,0.0070852275054265,0.0,4.0,1.59,160.6,16.0,8.0,2.0,4.0,2.0,0.521534689948807,Pause,False,False,0.543,2.0,6,144.0,144.0,2.3590121636564687,0.0023121387283236996,1.0,0.016382028914281033,2.0,48.0,1.184110714351792
120248898272860167,307.96,98979,1674,2,2,4.25,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!atiendai_c7!product_c8!speak-product,,,,,2026-07-12,2026-07-16,5.0,Testing,influencer – atiendai – product,na_c2,0.0202063063882237,0.0202063063882237,153.98,0.0169126784469432,0.0,2.0,0.8,81.4,16.0,5.0,3.0,0.0,2.0,1.4010743361856828,Mid-Tier,False,False,0.254,3.0,5,153.98,102.65333333333332,3.111367057658695,0.0011947431302270011,1.5,0.030309459582335645,1.0,61.592,1.5194113982990745
120248898277620167,284.55,111730,1417,6,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!image_c3!ugc_c4!painpoint _c5!ongoing_c6!jessica_c7!ba.lifestyle.walking_c8!dontletenglishholdyouback_v2_engiperson,,,,,2026-07-13,2026-07-14,2.0,Testing,ugc – jessica – ba.lifestyle.walking,ugc_c2,0.05370088606462,0.0,,0.0126823592589277,0.0,2.0,0.82,83.1,18.0,4.0,2.0,2.0,0.0,1.0426349354088575,Pause,False,False,0.302,3.0,2,47.425000000000004,94.85000000000001,2.546764521614607,0.004234297812279464,0.5,0.02685044303231003,0.3333333333333333,142.275,3.5097781642583583
120248898277700167,258.67,122792,1071,5,1,2.11,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!image_c3!ugc_c4!painpoint _c5!ongoing_c6!jessica_c7!ba.lifestyle.walking_c8!dontletenglishholdyouback_v1_og,,,,,2026-07-13,2026-07-15,3.0,Testing,ugc – jessica – ba.lifestyle.walking,ugc_c2,0.0407192650987035,0.0081438530197406,258.67,0.0087220665841422,0.0,1.0,0.4,40.9,16.0,2.0,0.0,0.0,0.0,0.9178107242502233,Pause,False,False,0.0,4.0,3,51.734,64.6675,2.106570460616327,0.004668534080298786,0.8,0.03257541207896279,0.2,86.22333333333334,2.1270411005651253
120248898278030167,159.5,53424,672,0,0,0.0,1,1.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!ongoing_c6!qing_c7!product_c8!doesaienglishlearningwork_3cut,,,,,2026-07-13,2026-07-15,3.0,Testing,ugc – qing – product,ugc_c2,0.0,0.0,,0.0125786163522012,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8674871009166114,Pause,False,False,0.0,1.0,3,,159.5,2.985549565738245,0.0,,0.018718179095537586,,53.166666666666664,1.3115670759660474
120248898278710167,187.26,63868,1197,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!atiendai_c7!product_c8!vs-online-course,,,,,2026-07-13,2026-07-15,3.0,Testing,influencer – atiendai – product,na_c2,0.0,0.0,,0.0187417799210872,0.0,1.0,0.41,41.5,12.0,2.0,2.0,0.0,0.0,0.9612139553234051,Pause,False,False,0.0,0.0,3,,,2.9319847184818686,0.0,,0.0,,62.419999999999995,1.5398373081216425
